"date_id","이전블록이름","블록이름","호출수"
"2021-08-01","","학식","2"
"2021-08-02","","학식","83"
"2021-08-02","도움말","학식","17"
"2021-08-02","","학식","15"
"2021-08-02","","도움말","13"
"2021-08-02","폴백 블록","학식","7"
"2021-08-02","학식","학식","5"
"2021-08-02","","폴백 블록","4"
"2021-08-02","지하철 도착 정보","지하철 도착 정보","3"
"2021-08-02","","셔틀","3"
"2021-08-02","","도움말","3"
"2021-08-02","지하철 도착 정보","도움말","3"
"2021-08-02","도움말","지하철 도착 정보","2"
"2021-08-02","도움말","시설","2"
"2021-08-02","학식","도움말","2"
"2021-08-02","","폴백 블록","2"
"2021-08-03","","학식","92"
"2021-08-03","도움말","학식","21"
"2021-08-03","","도움말","17"
"2021-08-03","","학식","11"
"2021-08-03","학식","학식","4"
"2021-08-03","","폴백 블록","3"
"2021-08-03","학식","도움말","3"
"2021-08-03","폴백 블록","학식","3"
"2021-08-03","","셔틀","2"
"2021-08-03","도움말","날씨","2"
"2021-08-03","학식","폴백 블록","2"
"2021-08-03","","도움말","2"
"2021-08-03","","웰컴 블록","2"
"2021-08-03","웰컴 블록","학식","2"
"2021-08-04","","학식","89"
"2021-08-04","도움말","학식","33"
"2021-08-04","","도움말","20"
"2021-08-04","","학식","11"
"2021-08-04","학식","도움말","9"
"2021-08-04","","도움말","7"
"2021-08-04","학식","학식","5"
"2021-08-04","폴백 블록","학식","2"
"2021-08-04","","폴백 블록","2"
"2021-08-04","도움말","교내공지","2"
"2021-08-05","","학식","83"
"2021-08-05","도움말","학식","27"
"2021-08-05","","도움말","23"
"2021-08-05","","학식","6"
"2021-08-05","학식","학식","5"
"2021-08-05","","도움말","5"
"2021-08-05","폴백 블록","학식","3"
"2021-08-05","","폴백 블록","3"
"2021-08-06","","학식","69"
"2021-08-06","","학식","37"
"2021-08-06","도움말","학식","33"
"2021-08-06","학식","학식","20"
"2021-08-06","","도움말","17"
"2021-08-06","학식","도움말","13"
"2021-08-06","","도움말","6"
"2021-08-06","","셔틀","2"
"2021-08-07","","학식","14"
"2021-08-07","도움말","학식","13"
"2021-08-07","","도움말","8"
"2021-08-07","학식","도움말","6"
"2021-08-07","학식","학식","4"
"2021-08-07","","웰컴 블록","2"
"2021-08-08","","학식","2"
"2021-08-09","","학식","59"
"2021-08-09","","도움말","19"
"2021-08-09","도움말","학식","18"
"2021-08-09","","폴백 블록","15"
"2021-08-09","폴백 블록","폴백 블록","14"
"2021-08-09","","학식","5"
"2021-08-09","날짜 입력","날짜 입력","5"
"2021-08-09","폴백 블록","셔틀","5"
"2021-08-09","식당 확인","식단 등록-중식","3"
"2021-08-09","식단 등록-석식","날짜 입력","3"
"2021-08-09","식당 확인","식당 확인","3"
"2021-08-09","","학식","3"
"2021-08-09","폴백 블록","학식","3"
"2021-08-09","","학식","3"
"2021-08-09","식단 등록-중식","식단 등록-석식","3"
"2021-08-09","식단 등록-중식","식단 등록-중식","3"
"2021-08-09","식단 등록-석식","식단 등록-석식","3"
"2021-08-09","폴백 블록","도움말","2"
"2021-08-09","피드백 관리","학식","2"
"2021-08-09","피드백 관리","피드백 관리","2"
"2021-08-09","날짜 입력","식당 확인","2"
"2021-08-09","도움말","셔틀","2"
"2021-08-09","학식","도움말","2"
"2021-08-09","","도움말","2"
"2021-08-09","","학식","2"
"2021-08-09","지하철 도착 정보","지하철 도착 정보","2"
"2021-08-09","셔틀","도움말","2"
"2021-08-10","","학식","84"
"2021-08-10","도움말","학식","28"
"2021-08-10","","도움말","21"
"2021-08-10","","학식","17"
"2021-08-10","","도움말","8"
"2021-08-10","폴백 블록","학식","3"
"2021-08-10","학식","폴백 블록","2"
"2021-08-10","","폴백 블록","2"
"2021-08-10","학식","학식","2"
"2021-08-11","","학식","91"
"2021-08-11","도움말","학식","26"
"2021-08-11","","학식","25"
"2021-08-11","","도움말","22"
"2021-08-11","학식","학식","19"
"2021-08-11","폴백 블록","학식","7"
"2021-08-11","","도움말","4"
"2021-08-11","학식","폴백 블록","3"
"2021-08-11","","폴백 블록","3"
"2021-08-12","","학식","74"
"2021-08-12","도움말","학식","32"
"2021-08-12","","도움말","28"
"2021-08-12","","학식","19"
"2021-08-12","학식","학식","11"
"2021-08-12","","폴백 블록","3"
"2021-08-12","학식","도움말","3"
"2021-08-12","","도움말","3"
"2021-08-12","폴백 블록","학식","3"
"2021-08-12","","학식테스트","3"
"2021-08-12","날씨","도움말","2"
"2021-08-12","학식","날씨","2"
"2021-08-12","웰컴 블록","학식","2"
"2021-08-12","","학식테스트","2"
"2021-08-12","","웰컴 블록","2"
"2021-08-12","도움말","날씨","2"
"2021-08-12","날씨","셔틀","2"
"2021-08-13","","학식","59"
"2021-08-13","","학식","56"
"2021-08-13","학식","학식","43"
"2021-08-13","도움말","학식","39"
"2021-08-13","","도움말","15"
"2021-08-13","","도움말","15"
"2021-08-13","학식","도움말","11"
"2021-08-13","","셔틀","3"
"2021-08-13","폴백 블록","학식","3"
"2021-08-13","학식","폴백 블록","2"
"2021-08-13","웰컴 블록","학식","2"
"2021-08-13","","셔틀","2"
"2021-08-13","","웰컴 블록","2"
"2021-08-14","","학식","9"
"2021-08-14","","학식","7"
"2021-08-14","피드백 관리","피드백 관리","5"
"2021-08-14","피드백","피드백","4"
"2021-08-14","피드백","피드백 관리","3"
"2021-08-14","학식","학식","3"
"2021-08-14","도움말","셔틀","2"
"2021-08-14","도움말","학식","2"
"2021-08-15","피드백 관리","피드백 관리","24"
"2021-08-15","학식 초기화","학식 초기화","22"
"2021-08-15","지하철 도착 정보","지하철 도착 정보","14"
"2021-08-15","피드백","피드백","13"
"2021-08-15","학식","학식","9"
"2021-08-15","식단 등록-중식","식단 등록-중식","8"
"2021-08-15","식단 등록-중식","식단 등록-석식","8"
"2021-08-15","식단 등록-석식","식단 등록-석식","8"
"2021-08-15","식당 확인","식당 확인","8"
"2021-08-15","식단 등록-석식","날짜 입력","8"
"2021-08-15","날짜 입력","날짜 입력","8"
"2021-08-15","식당 확인","식단 등록-중식","7"
"2021-08-15","날씨","학식","7"
"2021-08-15","학식","학식 초기화","7"
"2021-08-15","학식 초기화","학식","6"
"2021-08-15","피드백","피드백 관리","6"
"2021-08-15","피드백 관리","피드백","5"
"2021-08-15","학식","도움말","5"
"2021-08-15","도움말","학식","4"
"2021-08-15","학식","날씨","4"
"2021-08-15","","피드백 관리","4"
"2021-08-15","도움말","날씨","3"
"2021-08-15","막차","막차","3"
"2021-08-15","폴백 블록","막차","3"
"2021-08-15","폴백 블록","학식","3"
"2021-08-15","도움말","막차","3"
"2021-08-15","지하철 도착 정보","폴백 블록","3"
"2021-08-15","날짜 입력","식당 확인","3"
"2021-08-15","폴백 블록","폴백 블록","3"
"2021-08-15","추천","도움말","2"
"2021-08-15","막차","지하철 도착 정보","2"
"2021-08-15","피드백 관리","학식","2"
"2021-08-15","학식","식당 확인","2"
"2021-08-15","막차","도움말","2"
"2021-08-15","날짜 입력","학식","2"
"2021-08-15","도움말","지하철 도착 정보","2"
"2021-08-16","","학식","35"
"2021-08-16","날씨","날씨","25"
"2021-08-16","","학식","11"
"2021-08-16","도움말","학식","11"
"2021-08-16","학식","학식","9"
"2021-08-16","피드백 관리","피드백 관리","7"
"2021-08-16","","도움말","7"
"2021-08-16","지하철 도착 정보","지하철 도착 정보","4"
"2021-08-16","학식","막차","4"
"2021-08-16","학식","도움말","4"
"2021-08-16","막차","막차","3"
"2021-08-16","막차","날씨","3"
"2021-08-16","지하철 도착 정보","막차","2"
"2021-08-16","피드백","피드백","2"
"2021-08-16","피드백 관리","학식","2"
"2021-08-16","막차","학식","2"
"2021-08-16","폴백 블록","학식","2"
"2021-08-16","학식","피드백 관리","2"
"2021-08-16","학식","폴백 블록","2"
"2021-08-17","","학식","66"
"2021-08-17","도움말","학식","15"
"2021-08-17","","도움말","13"
"2021-08-17","","학식","12"
"2021-08-17","학식테스트","학식테스트","6"
"2021-08-17","학식테스트","학식","5"
"2021-08-17","학식","학식","5"
"2021-08-17","학식","학식테스트","3"
"2021-08-17","지하철 도착 정보","학식테스트","2"
"2021-08-17","","웰컴 블록","2"
"2021-08-17","학식","폴백 블록","2"
"2021-08-17","지하철 도착 정보","지하철 도착 정보","2"
"2021-08-17","","도움말","2"
"2021-08-17","학식","지하철 도착 정보","2"
"2021-08-18","","학식","59"
"2021-08-18","학식테스트","학식테스트","33"
"2021-08-18","도움말","학식","13"
"2021-08-18","","도움말","11"
"2021-08-18","","학식","8"
"2021-08-18","학식","학식","5"
"2021-08-18","","학식테스트","2"
"2021-08-18","학식테스트","도움말","2"
"2021-08-18","도움말","학식테스트","2"
"2021-08-18","","학식테스트","2"
"2021-08-18","","도움말","2"
"2021-08-18","학식테스트","학식","2"
"2021-08-19","","학식","60"
"2021-08-19","도움말","학식","14"
"2021-08-19","","도움말","12"
"2021-08-19","","학식","6"
"2021-08-19","폴백 블록","학식","2"
"2021-08-19","","셔틀","2"
"2021-08-19","학식","도움말","2"
"2021-08-20","","학식","49"
"2021-08-20","","도움말","11"
"2021-08-20","도움말","학식","10"
"2021-08-20","","학식","5"
"2021-08-20","폴백 블록","학식","3"
"2021-08-20","","폴백 블록","2"
"2021-08-20","식당 확인","식단 등록-중식","2"
"2021-08-20","식단 등록-중식","식단 등록-석식","2"
"2021-08-20","식단 등록-중식","식단 등록-중식","2"
"2021-08-20","식당 확인","식당 확인","2"
"2021-08-20","","도움말","2"
"2021-08-20","식단 등록-석식","식단 등록-석식","2"
"2021-08-21","","웰컴 블록","9"
"2021-08-21","웰컴 블록","학식","7"
"2021-08-21","","학식","4"
"2021-08-21","도움말","학식","2"
"2021-08-21","학식","도움말","2"
"2021-08-22","도움말","학식","4"
"2021-08-22","","도움말","4"
"2021-08-23","","학식","59"
"2021-08-23","","학식","22"
"2021-08-23","학식","학식","12"
"2021-08-23","도움말","학식","12"
"2021-08-23","","도움말","8"
"2021-08-23","날짜 입력","날짜 입력","2"
"2021-08-23","식단 등록-석식","날짜 입력","2"
"2021-08-23","","도움말","2"
"2021-08-23","식단 등록-중식","식단 등록-중식","2"
"2021-08-23","식단 등록-중식","식단 등록-석식","2"
"2021-08-23","식당 확인","식단 등록-중식","2"
"2021-08-23","식당 확인","식당 확인","2"
"2021-08-24","","학식","50"
"2021-08-24","도움말","학식","15"
"2021-08-24","","도움말","13"
"2021-08-24","","학식","6"
"2021-08-24","","폴백 블록","2"
"2021-08-24","도움말","셔틀","2"
"2021-08-24","폴백 블록","도움말","2"
"2021-08-25","","학식","61"
"2021-08-25","도움말","학식","14"
"2021-08-25","","학식","10"
"2021-08-25","","도움말","10"
"2021-08-25","학식","도움말","4"
"2021-08-25","학식","학식","3"
"2021-08-25","","폴백 블록","2"
"2021-08-26","","학식","45"
"2021-08-26","도움말","학식","18"
"2021-08-26","","도움말","13"
"2021-08-26","","학식","8"
"2021-08-26","","도움말","4"
"2021-08-26","날씨","도움말","2"
"2021-08-26","도움말","날씨","2"
"2021-08-27","","학식","53"
"2021-08-27","도움말","학식","19"
"2021-08-27","","도움말","10"
"2021-08-27","","학식","8"
"2021-08-27","","도움말","6"
"2021-08-27","학식","도움말","4"
"2021-08-27","학식","학식","3"
"2021-08-27","","셔틀","2"
"2021-08-28","","학식","9"
"2021-08-28","도움말","학식","3"
"2021-08-28","","도움말","2"
"2021-08-28","","학식","2"
"2021-08-28","","셔틀","2"
"2021-08-29","","학식","5"
"2021-08-29","","학식","2"
"2021-08-30","","학식","74"
"2021-08-30","도움말","학식","15"
"2021-08-30","","도움말","13"
"2021-08-30","","학식","5"
"2021-08-30","학식","도움말","3"
"2021-08-30","","웰컴 블록","2"
"2021-08-30","학식","학식","2"
